 time            x1.comp_p       x1.comp_m       dout0           dout1           dout2           dout3           dout4           dout5           dout6           dout7           data_rdy        vinp            vinm           
 7.36949665e-08  9.22051284e-01  9.10864127e-01  3.98495881e-09  3.98436940e-09  3.98437002e-09  3.98436990e-09  3.98436977e-09  3.98436991e-09  3.98027921e-09  1.90815393e-06  3.79117332e-07  9.03653655e-01  8.96346345e-01 
 8.36949665e-08  9.18657887e-01  9.08878577e-01  5.35919731e-09  5.35978824e-09  5.35978762e-09  5.35978768e-09  5.35978776e-09  5.35978768e-09  5.36387390e-09 -1.89866615e-06 -3.69281751e-07  9.04149432e-01  8.95850568e-01 
 9.36949665e-08  9.15864615e-01  9.07222774e-01  3.98520667e-09  3.98461421e-09  3.98461483e-09  3.98461472e-09  3.98461464e-09  3.98461478e-09  3.98053298e-09  1.90785964e-06  3.78131717e-07  9.04645207e-01  8.95354793e-01 
 1.03694966e-07  9.13536591e-01  9.05836919e-01  5.35894553e-09  5.35953945e-09  5.35953883e-09  5.35953894e-09  5.35953903e-09  5.35953895e-09  5.36361620e-09 -1.89836395e-06 -3.68288152e-07  9.05140981e-01  8.94859019e-01 
 1.13694966e-07  9.11614471e-01  9.04677508e-01  3.98546233e-09  3.98486693e-09  3.98486755e-09  3.98486744e-09  3.98486736e-09  3.98486744e-09  3.98079462e-09  1.90754969e-06  3.77130290e-07  9.05636752e-01  8.94363248e-01 
 1.23694966e-07  9.10000052e-01  9.03703561e-01  5.35868583e-09  5.35928274e-09  5.35928219e-09  5.35928229e-09  5.35928232e-09  5.35928223e-09  5.36335056e-09 -1.89804620e-06 -3.67279020e-07  9.06132521e-01  8.93867479e-01 
 1.33694966e-07  9.08664696e-01  9.02887001e-01  3.98572594e-09  3.98512758e-09  3.98512825e-09  3.98512809e-09  3.98512804e-09  3.98512809e-09  3.98106426e-09  1.90722430e-06  3.76113606e-07  9.06628288e-01  8.93371712e-01 
 1.43694966e-07  9.07533959e-01  9.02199111e-01  5.35841832e-09  5.35901815e-09  5.35901753e-09  5.35901765e-09  5.35901772e-09  5.35901764e-09  5.36307703e-09 -1.89771315e-06 -3.66254904e-07  9.07124052e-01  8.92875948e-01 
 1.53694966e-07  9.06598695e-01  9.01621706e-01  3.98599747e-09  3.98539618e-09  3.98539679e-09  3.98539668e-09  3.98539660e-09  3.98539668e-09  3.98134181e-09  1.90688374e-06  3.75082207e-07  9.07619814e-01  8.92380186e-01 
 1.63694966e-07  9.05799792e-01  9.01134208e-01  5.35814282e-09  5.35874554e-09  5.35874499e-09  5.35874504e-09  5.35874512e-09  5.35874504e-09  5.36279546e-09 -1.89736504e-06 -3.65216339e-07  9.08115572e-01  8.91884428e-01 
 1.73694966e-07  9.05140520e-01  9.00724894e-01  3.98627701e-09  3.98567269e-09  3.98567335e-09  3.98567325e-09  3.98567317e-09  3.98567325e-09  3.98162735e-09  1.90652825e-06  3.74036620e-07  9.08611328e-01  8.91388672e-01 
 1.83694966e-07  9.04571771e-01  9.00378683e-01  5.35785933e-09  5.35846504e-09  5.35846446e-09  5.35846452e-09  5.35846460e-09  5.35846452e-09  5.36250595e-09 -1.89700212e-06 -3.64163845e-07  9.09107080e-01  8.90892920e-01 
 1.93694966e-07  9.04104811e-01  9.00088154e-01  3.98656439e-09  3.98595729e-09  3.98595789e-09  3.98595778e-09  3.98595771e-09  3.98595779e-09  3.98192088e-09  1.90615806e-06  3.72977359e-07  9.09602829e-01  8.90397171e-01 
 2.03694966e-07  9.03697176e-01  8.99841989e-01  5.35756793e-09  5.35817656e-09  5.35817590e-09  5.35817602e-09  5.35817609e-09  5.35817601e-09  5.36220838e-09 -1.89662462e-06 -3.63097930e-07  9.10098574e-01  8.89901426e-01 
 2.13694966e-07  9.03365344e-01  8.99635737e-01  3.98685982e-09  3.98624977e-09  3.98625043e-09  3.98625031e-09  3.98625021e-09  3.98625032e-09  3.98222244e-09  1.90577340e-06  3.71904927e-07  9.10594315e-01  8.89405685e-01 
 2.23694966e-07  9.03071359e-01  8.99460718e-01  5.35726855e-09  5.35788000e-09  5.35787940e-09  5.35787952e-09  5.35787958e-09  5.35787951e-09  5.36190279e-09 -1.89623278e-06 -3.62019090e-07  9.11090052e-01  8.88909948e-01 
 2.33694966e-07  9.02835126e-01  8.99314427e-01  3.98716316e-09  3.98655031e-09  3.98655091e-09  3.98655079e-09  3.98655073e-09  3.98655079e-09  3.98253206e-09  1.90537453e-06  3.70819813e-07  9.11585785e-01  8.88414215e-01 
 2.43694966e-07  9.02621812e-01  8.99190045e-01  5.35696117e-09  5.35757553e-09  5.35757482e-09  5.35757500e-09  5.35757506e-09  5.35757499e-09  5.36158923e-09 -1.89582683e-06 -3.60927808e-07  9.12081513e-01  8.87918487e-01 
 2.53694966e-07  9.02453585e-01  8.99086428e-01  3.98747456e-09  3.98685881e-09  3.98685943e-09  3.98685934e-09  3.98685926e-09  3.98685935e-09  3.98284962e-09  1.90496165e-06  3.69722492e-07  9.12577237e-01  8.87422763e-01 
 2.63694966e-07  9.02297828e-01  8.98998088e-01  5.35664579e-09  5.35726294e-09  5.35726235e-09  5.35726245e-09  5.35726252e-09  5.35726245e-09  5.36126763e-09 -1.89540699e-06 -3.59824555e-07  9.13072955e-01  8.86927045e-01 
 2.73694966e-07  9.02178197e-01  8.98924834e-01  3.98779399e-09  3.98717535e-09  3.98717599e-09  3.98717588e-09  3.98717581e-09  3.98717588e-09  3.98317527e-09  1.90453500e-06  3.68613431e-07  9.13568669e-01  8.86431331e-01 
 2.83694966e-07  9.02063681e-01  8.98862136e-01  5.35632240e-09  5.35694241e-09  5.35694177e-09  5.35694188e-09  5.35694195e-09  5.35694188e-09  5.36093792e-09 -1.89497349e-06 -3.58709789e-07  9.14064378e-01  8.85935622e-01 
 2.93694966e-07  9.01978903e-01  8.98810470e-01  3.98812136e-09  3.98749996e-09  3.98750055e-09  3.98750045e-09  3.98750043e-09  3.98750045e-09  3.98350898e-09  1.90409479e-06  3.67493083e-07  9.14560081e-01  8.85439919e-01 
 3.03694966e-07  9.01894043e-01  8.98766000e-01  5.35599099e-09  5.35661380e-09  5.35661316e-09  5.35661326e-09  5.35661333e-09  5.35661326e-09  5.36060021e-09 -1.89452655e-06 -3.57583958e-07  9.15055779e-01  8.84944221e-01 
 3.13694966e-07  9.01834336e-01  8.98729666e-01  3.98845675e-09  3.98783263e-09  3.98783321e-09  3.98783311e-09  3.98783304e-09  3.98783308e-09  3.98385072e-09  1.90364126e-06  3.66361889e-07  9.15551471e-01  8.84448529e-01 
 3.23694966e-07  9.01770872e-01  8.98698141e-01  5.35565156e-09  5.35627708e-09  5.35627650e-09  5.35627666e-09  5.35627667e-09  5.35627661e-09  5.36025438e-09 -1.89406639e-06 -3.56447498e-07  9.16047157e-01  8.83952843e-01 
 3.33694966e-07  9.01729245e-01  8.98672682e-01  3.98880022e-09  3.98817328e-09  3.98817386e-09  3.98817377e-09  3.98817370e-09  3.98817376e-09  3.98420052e-09  1.90317460e-06  3.65220279e-07  9.16542836e-01  8.83457164e-01 
 3.43694966e-07  9.01681259e-01  8.98650338e-01  5.35530409e-09  5.35593243e-09  5.35593185e-09  5.35593195e-09  5.35593202e-09  5.35593192e-09  5.35990060e-09 -1.89359321e-06 -3.55300834e-07  9.17038510e-01  8.82961490e-01 
 3.53694966e-07  9.01652697e-01  8.98632580e-01  3.98915168e-09  3.98852199e-09  3.98852257e-09  3.98852246e-09  3.98852239e-09  3.98852246e-09  3.98455842e-09  1.90269504e-06  3.64068673e-07  9.17534177e-01  8.82465823e-01 
 3.63694966e-07  9.01615939e-01  8.98616740e-01  5.35494861e-09  5.35557968e-09  5.35557910e-09  5.35557920e-09  5.35557927e-09  5.35557920e-09  5.35953863e-09 -1.89310723e-06 -3.54144380e-07  9.18029837e-01  8.81970163e-01 
 3.73694966e-07  9.01596835e-01  8.98604428e-01  3.98951118e-09  3.98887874e-09  3.98887931e-09  3.98887922e-09  3.98887921e-09  3.98887925e-09  3.98492441e-09  1.90220278e-06  3.62907480e-07  9.18525490e-01  8.81474510e-01 
 3.83694966e-07  9.01568242e-01  8.98593187e-01  5.35458510e-09  5.35521886e-09  5.35521829e-09  5.35521839e-09  5.35521846e-09  5.35521839e-09  5.35916864e-09 -1.89260866e-06 -3.52978540e-07  9.19021136e-01  8.80978864e-01 
 3.93694966e-07  9.01555994e-01  8.98584718e-01  3.98987870e-09  3.98924356e-09  3.98924418e-09  3.98924403e-09  3.98924402e-09  3.98924408e-09  3.98529845e-09  1.90169803e-06  3.61737098e-07  9.19516775e-01  8.80483225e-01 
 4.03694966e-07  9.01533355e-01  8.98576727e-01  5.35421358e-09  5.35484999e-09  5.35484948e-09  5.35484952e-09  5.35484965e-09  5.35484953e-09  5.35879059e-09 -1.89209770e-06 -3.51803707e-07  9.20012406e-01  8.79987594e-01 
 4.13694966e-07  9.01526081e-01  8.98570965e-01  3.99025427e-09  3.98961648e-09  3.98961705e-09  3.98961689e-09  3.98961682e-09  3.98961689e-09  3.98568051e-09  1.90118098e-06  3.60557916e-07  9.20508029e-01  8.79491971e-01 
 4.23694966e-07  9.01507796e-01  8.98565267e-01  5.35383397e-09  5.35447313e-09  5.35447257e-09  5.35447261e-09  5.35447274e-09  5.35447267e-09  5.35840447e-09 -1.89157454e-06 -3.50620264e-07  9.21003645e-01  8.78996355e-01 
 4.33694966e-07  9.01504132e-01  8.98561406e-01  3.99063788e-09  3.98999740e-09  3.98999796e-09  3.98999787e-09  3.98999780e-09  3.98999780e-09  3.98607065e-09  1.90065185e-06  3.59370311e-07  9.21499253e-01  8.78500747e-01 
 4.43694966e-07  9.01489041e-01  8.98557324e-01  5.35344631e-09  5.35408816e-09  5.35408765e-09  5.35408775e-09  5.35408776e-09  5.35408776e-09  5.35801027e-09 -1.89103940e-06 -3.49428584e-07  9.21994852e-01  8.78005148e-01 
 4.53694966e-07  9.01487998e-01  8.98554797e-01  3.99102951e-09  3.99038631e-09  3.99038693e-09  3.99038683e-09  3.99038676e-09  3.99038676e-09  3.98646890e-09  1.90011082e-06  3.58174652e-07  9.22490443e-01  8.77509557e-01 
 4.63694966e-07  9.01475257e-01  8.98551852e-01  5.35305070e-09  5.35369520e-09  5.35369464e-09  5.35369473e-09  5.35369479e-09  5.35369474e-09  5.35760801e-09 -1.89049246e-06 -3.48229031e-07  9.22986025e-01  8.77013975e-01 
 4.73694966e-07  9.01476117e-01  8.98550258e-01  3.99142917e-09  3.99078332e-09  3.99078388e-09  3.99078385e-09  3.99078378e-09  3.99078383e-09  3.98687516e-09  1.89955809e-06  3.56971299e-07  9.23481599e-01  8.76518401e-01 
 4.83694966e-07  9.01465112e-01  8.98548113e-01  5.35264705e-09  5.35329414e-09  5.35329364e-09  5.35329366e-09  5.35329378e-09  5.35329373e-09  5.35719770e-09 -1.88993391e-06 -3.47021959e-07  9.23977163e-01  8.76022837e-01 
 4.93694966e-07  9.01467350e-01  8.98547170e-01  3.99183686e-09  3.99118838e-09  3.99118899e-09  3.99118890e-09  3.99118879e-09  3.99118889e-09  3.98728947e-09  1.89899385e-06  3.55760600e-07  9.24472718e-01  8.75527282e-01 
 5.00200000e-07  9.01458804e-01  8.98545962e-01  5.35212336e-09  5.35277389e-09  5.35277331e-09  5.35277340e-09  5.35277340e-09  5.35277341e-09  5.35666560e-09 -1.88900506e-06 -3.45447475e-07  9.24795074e-01  8.75204926e-01 
 5.00300000e-07  9.01461392e-01  8.98546148e-01  4.67856565e-09  4.67853582e-09  4.67853585e-09  4.67853572e-09  4.67853568e-09  4.67853576e-09  4.67865454e-09 -7.24292293e-10 -1.06512694e-08  9.24800029e-01  8.75199971e-01 
 5.00500000e-07  9.01462134e-01  8.98546165e-01  4.66345326e-09  4.66347825e-09  4.66347820e-09  4.66347822e-09  4.66347839e-09  4.66347824e-09  4.66335570e-09  1.27674893e-08  2.05635435e-08  9.24809940e-01  8.75190060e-01 
 5.00900000e-07  9.01461407e-01  8.98546087e-01  4.68182904e-09  4.68180580e-09  4.68180589e-09  4.68180592e-09  4.68180575e-09  4.68180589e-09  4.68192973e-09 -4.38906865e-09 -1.10194254e-08  9.24829762e-01  8.75170238e-01 
 5.01200000e-07  9.01461782e-01  8.98546086e-01  4.66129591e-09  4.66131701e-09  4.66131680e-09  4.66131690e-09  4.66131706e-09  4.66131700e-09  4.66119187e-09  1.47326462e-08 -6.91655343e-08  9.24844628e-01  8.75155372e-01 
 5.01251519e-07  9.01461610e-01  8.98546069e-01  4.67313411e-09  4.67313659e-09  4.67313653e-09  4.67313647e-09  4.67313659e-09  4.67313619e-09  4.67313628e-09  3.83522503e-09  1.16070069e-06  9.24847181e-01  8.75152819e-01 
 5.01354558e-07  9.01461497e-01  8.98546053e-01  4.67213303e-09  4.67213130e-09  4.67213146e-09  4.67213154e-09  4.67213121e-09  4.67213184e-09  4.67213403e-09  4.95381535e-09 -2.02558069e-06  9.24852287e-01  8.75147713e-01 
 5.01560636e-07  9.01461470e-01  8.98546034e-01  4.67173019e-09  4.67173178e-09  4.67173164e-09  4.67173158e-09  4.67173172e-09  4.67173137e-09  4.67172828e-09  4.53557880e-09  1.63800391e-06  9.24862499e-01  8.75137501e-01 
 5.01879418e-07  9.01461333e-01  8.98545998e-01  4.67275740e-09  4.67275598e-09  4.67275601e-09  4.67275616e-09  4.67275618e-09  4.67275630e-09  4.67275992e-09  4.74196508e-09 -1.06818778e-06  9.24878296e-01  8.75121704e-01 
 5.02376247e-07  9.01461195e-01  8.98545948e-01  4.67141968e-09  4.67142077e-09  4.67142080e-09  4.67142055e-09  4.67142064e-09  4.67142052e-09  4.67141659e-09  4.63679426e-09  6.65986690e-07  9.24902916e-01  8.75097084e-01 
 5.03369905e-07  9.01460849e-01  8.98545842e-01  4.67289977e-09  4.67289879e-09  4.67289886e-09  4.67289904e-09  4.67289896e-09  4.67289912e-09  4.67290312e-09  4.69229728e-09 -4.43367155e-07  9.24952156e-01  8.75047844e-01 
 5.04099743e-07  9.01460636e-01  8.98545770e-01  4.67133696e-09  4.67133766e-09  4.67133766e-09  4.67133749e-09  4.67133751e-09  4.67133740e-09  4.67133327e-09  4.67074428e-09  1.59972492e-07  9.24988323e-01  8.75011677e-01 
 5.04596666e-07  9.01460459e-01  8.98545718e-01  4.67297576e-09  4.67297510e-09  4.67297512e-09  4.67297536e-09  4.67297527e-09  4.67297523e-09  4.67297978e-09  4.64952959e-09  2.77938827e-07  9.25012947e-01  8.74987053e-01 
 5.05174356e-07  9.01453631e-01  8.98542516e-01  4.67130410e-09  4.67130478e-09  4.67130476e-09  4.67130455e-09  4.67130462e-09  4.67130464e-09  4.67129989e-09  4.71241517e-09 -6.30501944e-07  9.25041574e-01  8.74958426e-01 
 5.05571737e-07  9.01452543e-01  8.98537486e-01  4.67291777e-09  4.67291743e-09  4.67291742e-09  4.67291748e-09  4.67291755e-09  4.67291753e-09  4.67292242e-09  4.61028029e-09  1.14320824e-06  9.25061266e-01  8.74938734e-01 
 5.05936254e-07  9.01463878e-01  8.98546976e-01  4.67150796e-09  4.67150834e-09  4.67150839e-09  4.67150842e-09  4.67150824e-09  4.67150823e-09  4.67150318e-09  4.75290774e-09 -1.64519759e-06  9.25079329e-01  8.74920671e-01 
 5.06290961e-07  9.01465516e-01  8.98548106e-01  4.67251533e-09  4.67251479e-09  4.67251482e-09  4.67251475e-09  4.67251496e-09  4.67251486e-09  4.67252013e-09  4.57597007e-09  2.12916505e-06  9.25096906e-01  8.74903094e-01 
 5.06670534e-07  9.01465355e-01  8.98549256e-01  4.67211171e-09  4.67211210e-09  4.67211204e-09  4.67211226e-09  4.67211199e-09  4.67211206e-09  4.67210659e-09  4.77975502e-09 -2.51501712e-06  9.25115715e-01  8.74884285e-01 
 5.07133738e-07  9.01463063e-01  8.98548103e-01  4.67179546e-09  4.67179522e-09  4.67179529e-09  4.67179507e-09  4.67179532e-09  4.67179519e-09  4.67180085e-09  4.55685725e-09  2.81090124e-06  9.25138669e-01  8.74861331e-01 
 5.07904542e-07  9.01461645e-01  8.98548099e-01  4.67274761e-09  4.67274762e-09  4.67274758e-09  4.67274784e-09  4.67274756e-09  4.67274771e-09  4.67274193e-09  4.79140541e-09 -2.95821393e-06  9.25176865e-01  8.74823135e-01 
 5.08803294e-07  9.01459495e-01  8.98546758e-01  4.67127953e-09  4.67127950e-09  4.67127949e-09  4.67127935e-09  4.67127955e-09  4.67127944e-09  4.67128524e-09  4.54977938e-09  3.09218494e-06  9.25221402e-01  8.74778598e-01 
 5.10068255e-07  9.01459782e-01  8.98546690e-01  4.67319333e-09  4.67319345e-09  4.67319341e-09  4.67319355e-09  4.67319342e-09  4.67319349e-09  4.67318764e-09  4.79653346e-09 -3.16640941e-06  9.25284085e-01  8.74715915e-01 
 5.11721025e-07  9.01457498e-01  8.98544900e-01  4.67092884e-09  4.67092872e-09  4.67092874e-09  4.67092862e-09  4.67092872e-09  4.67092868e-09  4.67093449e-09  4.54627465e-09  3.23659339e-06  9.25365985e-01  8.74634015e-01 
 5.13622783e-07  9.01458064e-01  8.98544766e-01  4.67349253e-09  4.67349265e-09  4.67349265e-09  4.67349278e-09  4.67349265e-09  4.67349271e-09  4.67348686e-09  4.79922586e-09 -3.27832164e-06  9.25460224e-01  8.74539776e-01 
 5.15364541e-07  9.01455323e-01  8.98543729e-01  4.67062519e-09  4.67062495e-09  4.67062494e-09  4.67062478e-09  4.67062493e-09  4.67062487e-09  4.67063077e-09  4.54377736e-09  3.34106276e-06  9.25546533e-01  8.74453467e-01 
 5.17565664e-07  9.01457331e-01  8.98544872e-01  4.67378537e-09  4.67378567e-09  4.67378565e-09  4.67378576e-09  4.67378565e-09  4.67378575e-09  4.67377977e-09  4.80146960e-09 -3.37261002e-06  9.25655605e-01  8.74344395e-01 
 5.19853476e-07  9.01455328e-01  8.98543390e-01  4.67036509e-09  4.67036476e-09  4.67036474e-09  4.67036474e-09  4.67036477e-09  4.67036474e-09  4.67037063e-09  4.54191259e-09  3.41979738e-06  9.25768972e-01  8.74231028e-01 
 5.23124957e-07  9.01455580e-01  8.98543543e-01  4.67400425e-09  4.67400462e-09  4.67400468e-09  4.67400469e-09  4.67400460e-09  4.67400469e-09  4.67399874e-09  4.80297351e-09 -3.43634646e-06  9.25931082e-01  8.74068918e-01 
 5.29441206e-07  9.01453079e-01  8.98543092e-01  4.67022811e-09  4.67022773e-09  4.67022770e-09  4.67022761e-09  4.67022776e-09  4.67022767e-09  4.67023365e-09  4.54099782e-09  3.45871195e-06  9.26244064e-01  8.73755936e-01 
 5.37317416e-07  9.01453337e-01  8.98544464e-01  4.67408813e-09  4.67408857e-09  4.67408854e-09  4.67408863e-09  4.67408855e-09  4.67408864e-09  4.67408268e-09  4.80352469e-09 -3.45986773e-06  9.26634339e-01  8.73365661e-01 
 5.47317416e-07  9.01449893e-01  8.98541941e-01  4.67016170e-09  4.67016132e-09  4.67016126e-09  4.67016123e-09  4.67016128e-09  4.67016125e-09  4.67016721e-09  4.54056466e-09  3.47723566e-06  9.27129842e-01  8.72870158e-01 
 5.57317416e-07  9.01449143e-01  8.98543326e-01  4.67414638e-09  4.67414673e-09  4.67414676e-09  4.67414680e-09  4.67414671e-09  4.67414680e-09  4.67414084e-09  4.80390208e-09 -3.47604256e-06  9.27625334e-01  8.72374666e-01 
 5.67317416e-07  9.01447706e-01  8.98541680e-01  4.67010388e-09  4.67010349e-09  4.67010352e-09  4.67010349e-09  4.67010352e-09  4.67010342e-09  4.67010945e-09  4.54019112e-09  3.49328211e-06  9.28120816e-01  8.71879184e-01 
 5.77317416e-07  9.01446108e-01  8.98542538e-01  4.67420364e-09  4.67420402e-09  4.67420405e-09  4.67420409e-09  4.67420400e-09  4.67420410e-09  4.67419812e-09  4.80427178e-09 -3.49195902e-06  9.28616286e-01  8.71383714e-01 
 5.87317416e-07  9.01445969e-01  8.98541584e-01  4.67004721e-09  4.67004676e-09  4.67004673e-09  4.67004676e-09  4.67004684e-09  4.67004669e-09  4.67005272e-09  4.53982532e-09  3.50907076e-06  9.29111746e-01  8.70888254e-01 
 5.97317416e-07  9.01443968e-01  8.98542089e-01  4.67425971e-09  4.67426010e-09  4.67426010e-09  4.67426016e-09  4.67426001e-09  4.67426017e-09  4.67425420e-09  4.80463361e-09 -3.50761820e-06  9.29607195e-01  8.70392805e-01 
 6.07317416e-07  9.01444586e-01  8.98541569e-01  4.66999188e-09  4.66999155e-09  4.66999149e-09  4.66999149e-09  4.66999153e-09  4.66999142e-09  4.66999746e-09  4.53946759e-09  3.52460267e-06  9.30102632e-01  8.69897368e-01 
 6.17317416e-07  9.01442444e-01  8.98541879e-01  4.67431413e-09  4.67431449e-09  4.67431454e-09  4.67431457e-09  4.67431443e-09  4.67431453e-09  4.67430861e-09  4.80498715e-09 -3.52302117e-06  9.30598058e-01  8.69401942e-01 
 6.27317416e-07  9.01443510e-01  8.98541617e-01  4.66993849e-09  4.66993810e-09  4.66993807e-09  4.66993798e-09  4.66993812e-09  4.66993802e-09  4.66994400e-09  4.53911826e-09  3.53987893e-06  9.31093472e-01  8.68906528e-01 
 6.37317416e-07  9.01441342e-01  8.98541827e-01  4.67436645e-09  4.67436685e-09  4.67436687e-09  4.67436690e-09  4.67436681e-09  4.67436692e-09  4.67436093e-09  4.80533219e-09 -3.53816903e-06  9.31588874e-01  8.68411126e-01 
 6.47317416e-07  9.01442693e-01  8.98541720e-01  4.66988735e-09  4.66988696e-09  4.66988699e-09  4.66988690e-09  4.66988699e-09  4.66988688e-09  4.66989287e-09  4.53877771e-09  3.55490065e-06  9.32084263e-01  8.67915737e-01 
 6.57317416e-07  9.01440534e-01  8.98541876e-01  4.67441622e-09  4.67441661e-09  4.67441664e-09  4.67441667e-09  4.67441658e-09  4.67441668e-09  4.67441069e-09  4.80566826e-09 -3.55306290e-06  9.32579641e-01  8.67420359e-01 
 6.67317416e-07  9.01442082e-01  8.98541866e-01  4.66983908e-09  4.66983863e-09  4.66983861e-09  4.66983863e-09  4.66983866e-09  4.66983862e-09  4.66984461e-09  4.53844625e-09  3.56966894e-06  9.33075006e-01  8.66924994e-01 
 6.77317416e-07  9.01439935e-01  8.98541991e-01  4.67446292e-09  4.67446330e-09  4.67446332e-09  4.67446341e-09  4.67446327e-09  4.67446337e-09  4.67445738e-09  4.80599489e-09 -3.56770387e-06  9.33570358e-01  8.66429642e-01 
 6.87317416e-07  9.01441633e-01  8.98542046e-01  4.66979411e-09  4.66979373e-09  4.66979370e-09  4.66979361e-09  4.66979375e-09  4.66979366e-09  4.66979964e-09  4.53812449e-09  3.58418492e-06  9.34065698e-01  8.65934302e-01 
 6.97317416e-07  9.01439491e-01  8.98542150e-01  4.67450591e-09  4.67450627e-09  4.67450636e-09  4.67450639e-09  4.67450630e-09  4.67450640e-09  4.67450036e-09  4.80631170e-09 -3.58209309e-06  9.34561024e-01  8.65438976e-01 
 7.07317416e-07  9.01441308e-01  8.98542251e-01  4.66975317e-09  4.66975279e-09  4.66975276e-09  4.66975272e-09  4.66975280e-09  4.66975271e-09  4.66975870e-09  4.53781283e-09  3.59844971e-06  9.35056337e-01  8.64943663e-01 
 7.17317416e-07  9.01439161e-01  8.98542339e-01  4.67454464e-09  4.67454502e-09  4.67454505e-09  4.67454509e-09  4.67454500e-09  4.67454510e-09  4.67453905e-09  4.80661807e-09 -3.59623168e-06  9.35551637e-01  8.64448363e-01 
 7.27317416e-07  9.01441078e-01  8.98542475e-01  4.66971689e-09  4.66971651e-09  4.66971648e-09  4.66971644e-09  4.66971652e-09  4.66971643e-09  4.66972242e-09  4.53751189e-09  3.61246446e-06  9.36046923e-01  8.63953077e-01 
 7.37317416e-07  9.01438917e-01  8.98542547e-01  4.67457833e-09  4.67457872e-09  4.67457875e-09  4.67457884e-09  4.67457870e-09  4.67457879e-09  4.67457285e-09  4.80691343e-09 -3.61012078e-06  9.36542195e-01  8.63457805e-01 
 7.47317416e-07  9.01440922e-01  8.98542712e-01  4.66968596e-09  4.66968552e-09  4.66968555e-09  4.66968546e-09  4.66968560e-09  4.66968550e-09  4.66969150e-09  4.53722227e-09  3.62623030e-06  9.37037453e-01  8.62962547e-01 
 7.57317416e-07  9.01438741e-01  8.98542769e-01  4.67460632e-09  4.67460674e-09  4.67460671e-09  4.67460674e-09  4.67460672e-09  4.67460681e-09  4.67460075e-09  4.80719715e-09 -3.62376155e-06  9.37532697e-01  8.62467303e-01 
 7.67317416e-07  9.01440821e-01  8.98542959e-01  4.66966116e-09  4.66966071e-09  4.66966069e-09  4.66966071e-09  4.66966078e-09  4.66966063e-09  4.66966670e-09  4.53694468e-09  3.63974841e-06  9.38027926e-01  8.61972074e-01 
 7.77317416e-07  9.01438616e-01  8.98543001e-01  4.67462775e-09  4.67462814e-09  4.67462816e-09  4.67462826e-09  4.67462812e-09  4.67462827e-09  4.67462226e-09  4.80746847e-09 -3.63715515e-06  9.38523141e-01  8.61476859e-01 
 7.87317416e-07  9.01440764e-01  8.98543212e-01  4.66964326e-09  4.66964287e-09  4.66964285e-09  4.66964281e-09  4.66964289e-09  4.66964279e-09  4.66964881e-09  4.53667981e-09  3.65301994e-06  9.39018341e-01  8.60981659e-01 
 7.97317416e-07  9.01438533e-01  8.98543240e-01  4.67464182e-09  4.67464221e-09  4.67464229e-09  4.67464233e-09  4.67464219e-09  4.67464234e-09  4.67463633e-09  4.80772671e-09 -3.65030275e-06  9.39513526e-01  8.60486474e-01 
 8.07317416e-07  9.01440742e-01  8.98543470e-01  4.66963319e-09  4.66963280e-09  4.66963277e-09  4.66963273e-09  4.66963281e-09  4.66963272e-09  4.66963873e-09  4.53642847e-09  3.66604605e-06  9.40008696e-01  8.59991304e-01 
 8.17317416e-07  9.01438482e-01  8.98543485e-01  4.67464760e-09  4.67464800e-09  4.67464802e-09  4.67464806e-09  4.67464804e-09  4.67464807e-09  4.67464212e-09  4.80797095e-09 -3.66320551e-06  9.40503850e-01  8.59496150e-01 
 8.27317416e-07  9.01440747e-01  8.98543732e-01  4.66963193e-09  4.66963147e-09  4.66963147e-09  4.66963146e-09  4.66963154e-09  4.66963146e-09  4.66963746e-09  4.53619155e-09  3.67882793e-06  9.40998989e-01  8.59001011e-01 
